      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer       kin       csb       acc       rad      live      pion
   1.00000  10.60200   1.83821  28.99000   0.29696   4.88370  12.44230   0.84482   0.01286   0.01203   0.01501   0.01100   0.00100   0.00075   0.00174   0.00012   0.00522   0.00593   0.00140
   1.00000  10.60200   1.85787  28.99000   0.30081   4.93593  12.35317   0.84266   0.01301   0.01219   0.01499   0.01100   0.00100   0.00072   0.00160   0.00012   0.00520   0.00593   0.00140
   1.00000  10.60200   1.87753  28.99000   0.30468   4.98817  12.26405   0.85186   0.01321   0.01240   0.01497   0.01100   0.00100   0.00066   0.00148   0.00012   0.00519   0.00593   0.00140
   1.00000  10.60200   1.89719  28.99000   0.30856   5.04040  12.17492   0.86363   0.01328   0.01250   0.01495   0.01100   0.00100   0.00066   0.00136   0.00012   0.00517   0.00593   0.00140
   1.00000  10.60200   1.91685  28.99000   0.31247   5.09263  12.08580   0.82863   0.01353   0.01275   0.01493   0.01100   0.00100   0.00062   0.00125   0.00012   0.00516   0.00593   0.00140
   1.00000  10.60200   1.93651  28.99000   0.31639   5.14486  11.99667   0.84660   0.01370   0.01293   0.01492   0.01100   0.00100   0.00060   0.00115   0.00012   0.00515   0.00593   0.00140
   1.00000  10.60200   1.95617  28.99000   0.32033   5.19709  11.90755   0.83121   0.01391   0.01315   0.01491   0.01100   0.00100   0.00058   0.00106   0.00012   0.00514   0.00593   0.00140
   1.00000  10.60200   1.97583  28.99000   0.32428   5.24933  11.81842   0.83078   0.01423   0.01348   0.01490   0.01100   0.00100   0.00054   0.00097   0.00012   0.00513   0.00593   0.00140
   1.00000  10.60200   1.99549  28.99000   0.32826   5.30156  11.72930   0.82435   0.01427   0.01355   0.01489   0.01100   0.00100   0.00057   0.00090   0.00012   0.00512   0.00593   0.00140
   1.00000  10.60200   2.01515  28.99000   0.33225   5.35379  11.64017   0.82781   0.01464   0.01392   0.01488   0.01100   0.00100   0.00054   0.00082   0.00013   0.00511   0.00593   0.00140
   1.00000  10.60200   2.03481  28.99000   0.33626   5.40602  11.55105   0.82306   0.01490   0.01420   0.01488   0.01100   0.00100   0.00052   0.00076   0.00013   0.00510   0.00593   0.00140
   1.00000  10.60200   2.05447  28.99000   0.34029   5.45825  11.46192   0.82633   0.01511   0.01443   0.01487   0.01100   0.00100   0.00052   0.00070   0.00013   0.00510   0.00593   0.00140
   1.00000  10.60200   2.07413  28.99000   0.34434   5.51049  11.37280   0.81244   0.01531   0.01464   0.01487   0.01100   0.00100   0.00053   0.00064   0.00013   0.00509   0.00593   0.00140
   1.00000  10.60200   2.09379  28.99000   0.34841   5.56272  11.28367   0.82728   0.01569   0.01503   0.01486   0.01100   0.00100   0.00053   0.00059   0.00013   0.00508   0.00593   0.00140
   1.00000  10.60200   2.11345  28.99000   0.35250   5.61495  11.19455   0.82976   0.01599   0.01534   0.01486   0.01100   0.00100   0.00051   0.00054   0.00013   0.00508   0.00593   0.00140
   1.00000  10.60200   2.13311  28.99000   0.35660   5.66718  11.10542   0.82831   0.01620   0.01556   0.01486   0.01100   0.00100   0.00053   0.00050   0.00013   0.00507   0.00593   0.00140
   1.00000  10.60200   2.15277  28.99000   0.36072   5.71941  11.01630   0.83292   0.01638   0.01576   0.01485   0.01100   0.00100   0.00054   0.00046   0.00013   0.00507   0.00593   0.00140
   1.00000  10.60200   2.17243  28.99000   0.36487   5.77165  10.92717   0.83147   0.01676   0.01614   0.01485   0.01100   0.00100   0.00054   0.00042   0.00014   0.00506   0.00593   0.00140
   1.00000  10.60200   2.19209  28.99000   0.36903   5.82388  10.83805   0.83825   0.01718   0.01658   0.01485   0.01100   0.00100   0.00055   0.00039   0.00014   0.00506   0.00593   0.00140
   1.00000  10.60200   2.21175  28.99000   0.37321   5.87611  10.74892   0.78327   0.01747   0.01689   0.01485   0.01100   0.00100   0.00053   0.00036   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   2.23141  28.99000   0.37741   5.92834  10.65980   0.81609   0.01779   0.01722   0.01484   0.01100   0.00100   0.00051   0.00033   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   2.25107  28.99000   0.38164   5.98057  10.57067   0.79603   0.01818   0.01763   0.01484   0.01100   0.00100   0.00053   0.00030   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   2.27073  28.99000   0.38588   6.03281  10.48155   0.79232   0.01872   0.01817   0.01484   0.01100   0.00100   0.00051   0.00028   0.00014   0.00504   0.00593   0.00140
   1.00000  10.60200   2.29039  28.99000   0.39014   6.08504  10.39242   0.76596   0.01915   0.01861   0.01484   0.01100   0.00100   0.00052   0.00026   0.00014   0.00504   0.00593   0.00140
   1.00000  10.60200   2.31005  28.99000   0.39442   6.13727  10.30330   0.82758   0.01959   0.01906   0.01484   0.01100   0.00100   0.00051   0.00024   0.00015   0.00504   0.00593   0.00140
   1.00000  10.60200   2.32971  28.99000   0.39872   6.18950  10.21417   0.80005   0.01991   0.01940   0.01484   0.01100   0.00100   0.00048   0.00022   0.00015   0.00504   0.00593   0.00140
   1.00000  10.60200   2.34937  28.99000   0.40304   6.24173  10.12505   0.79891   0.02038   0.01987   0.01484   0.01100   0.00100   0.00049   0.00020   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   2.36903  28.99000   0.40739   6.29397  10.03592   0.80686   0.02104   0.02055   0.01483   0.01100   0.00100   0.00048   0.00019   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   2.38869  28.99000   0.41175   6.34620   9.94680   0.80901   0.02148   0.02100   0.01483   0.01100   0.00100   0.00045   0.00017   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   2.13489  28.99000   0.35697   5.67192  11.09733   0.81210   0.00977   0.00867   0.01319   0.01100   0.00100   0.00054   0.00050   0.00013   0.00507   0.00335   0.00140
   1.00000  10.60200   2.15848  28.99000   0.36193   5.73460  10.99039   0.82698   0.00989   0.00881   0.01319   0.01100   0.00100   0.00052   0.00045   0.00014   0.00507   0.00335   0.00140
   1.00000  10.60200   2.18208  28.99000   0.36691   5.79727  10.88345   0.82990   0.00996   0.00890   0.01318   0.01100   0.00100   0.00052   0.00041   0.00014   0.00506   0.00335   0.00140
   1.00000  10.60200   2.20566  28.99000   0.37192   5.85994  10.77651   0.82118   0.01009   0.00904   0.01318   0.01100   0.00100   0.00051   0.00037   0.00014   0.00506   0.00335   0.00140
   1.00000  10.60200   2.22925  28.99000   0.37695   5.92262  10.66957   0.83096   0.01022   0.00918   0.01318   0.01100   0.00100   0.00054   0.00033   0.00014   0.00505   0.00335   0.00140
   1.00000  10.60200   2.25284  28.99000   0.38202   5.98529  10.56263   0.82344   0.01034   0.00931   0.01318   0.01100   0.00100   0.00053   0.00030   0.00014   0.00505   0.00335   0.00140
   1.00000  10.60200   2.27643  28.99000   0.38711   6.04796  10.45569   0.78714   0.01042   0.00941   0.01317   0.01100   0.00100   0.00052   0.00027   0.00014   0.00504   0.00335   0.00140
   1.00000  10.60200   2.30002  28.99000   0.39224   6.11064  10.34874   0.81659   0.01058   0.00958   0.01317   0.01100   0.00100   0.00053   0.00025   0.00015   0.00504   0.00335   0.00140
   1.00000  10.60200   2.32362  28.99000   0.39739   6.17331  10.24180   0.80399   0.01073   0.00975   0.01317   0.01100   0.00100   0.00050   0.00023   0.00015   0.00504   0.00335   0.00140
   1.00000  10.60200   2.34720  28.99000   0.40257   6.23598  10.13486   0.81799   0.01096   0.00999   0.01317   0.01100   0.00100   0.00051   0.00020   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.37080  28.99000   0.40778   6.29866  10.02792   0.80182   0.01109   0.01016   0.01317   0.01100   0.00100   0.00053   0.00019   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.39438  28.99000   0.41302   6.36133   9.92098   0.80114   0.01125   0.01033   0.01316   0.01100   0.00100   0.00046   0.00017   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.41797  28.99000   0.41829   6.42400   9.81404   0.80724   0.01151   0.01061   0.01316   0.01100   0.00100   0.00044   0.00015   0.00016   0.00503   0.00335   0.00140
   1.00000  10.60200   2.44156  28.99000   0.42359   6.48668   9.70710   0.80736   0.01172   0.01084   0.01316   0.01100   0.00100   0.00048   0.00014   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.46515  28.99000   0.42893   6.54935   9.60016   0.79171   0.01191   0.01106   0.01316   0.01100   0.00100   0.00043   0.00013   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.48874  28.99000   0.43429   6.61202   9.49322   0.79169   0.01206   0.01123   0.01316   0.01100   0.00100   0.00044   0.00011   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.51234  28.99000   0.43968   6.67470   9.38628   0.79063   0.01232   0.01150   0.01316   0.01100   0.00100   0.00045   0.00010   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.53593  28.99000   0.44511   6.73737   9.27934   0.77790   0.01247   0.01167   0.01316   0.01100   0.00100   0.00044   0.00009   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.55952  28.99000   0.45057   6.80004   9.17239   0.79837   0.01288   0.01209   0.01316   0.01100   0.00100   0.00048   0.00009   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.58311  28.99000   0.45606   6.86272   9.06545   0.80463   0.01311   0.01234   0.01316   0.01100   0.00100   0.00046   0.00008   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.60669  28.99000   0.46158   6.92539   8.95851   0.78657   0.01337   0.01263   0.01316   0.01100   0.00100   0.00041   0.00007   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.63028  28.99000   0.46714   6.98806   8.85157   0.79416   0.01364   0.01291   0.01316   0.01100   0.00100   0.00046   0.00006   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.65387  28.99000   0.47273   7.05073   8.74463   0.79556   0.01395   0.01324   0.01316   0.01100   0.00100   0.00045   0.00006   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.67746  28.99000   0.47835   7.11341   8.63769   0.77712   0.01432   0.01362   0.01316   0.01100   0.00100   0.00047   0.00005   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.70105  28.99000   0.48400   7.17608   8.53075   0.76517   0.01470   0.01401   0.01316   0.01100   0.00100   0.00044   0.00005   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.72464  28.99000   0.48969   7.23875   8.42381   0.77664   0.01512   0.01447   0.01316   0.01100   0.00100   0.00049   0.00004   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.74824  28.99000   0.49542   7.30143   8.31687   0.76077   0.01562   0.01497   0.01316   0.01100   0.00100   0.00047   0.00004   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.77182  28.99000   0.50118   7.36410   8.20993   0.77544   0.01599   0.01537   0.01316   0.01100   0.00100   0.00043   0.00004   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.79541  28.99000   0.50697   7.42677   8.10299   0.75584   0.01647   0.01586   0.01315   0.01100   0.00100   0.00039   0.00003   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.81900  28.99000   0.51280   7.48945   7.99605   0.76307   0.01683   0.01624   0.01315   0.01100   0.00100   0.00041   0.00003   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.84260  28.99000   0.51866   7.55212   7.88910   0.74948   0.01744   0.01686   0.01316   0.01100   0.00100   0.00042   0.00003   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.86618  28.99000   0.52456   7.61479   7.78216   0.74257   0.01810   0.01754   0.01315   0.01100   0.00100   0.00041   0.00003   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.66884  28.99000   0.47629   7.09051   8.67677   0.77768   0.00660   0.00521   0.01326   0.01100   0.00100   0.00047   0.00006   0.00018   0.00501   0.00359   0.00140
   1.00000  10.60200   2.69833  28.99000   0.48335   7.16885   8.54308   0.77374   0.00666   0.00529   0.01326   0.01100   0.00100   0.00048   0.00005   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.72782  28.99000   0.49046   7.24720   8.40939   0.77353   0.00675   0.00540   0.01326   0.01100   0.00100   0.00047   0.00004   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.75731  28.99000   0.49763   7.32555   8.27571   0.76868   0.00681   0.00548   0.01326   0.01100   0.00100   0.00045   0.00004   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.78680  28.99000   0.50485   7.40390   8.14202   0.76709   0.00688   0.00557   0.01326   0.01100   0.00100   0.00045   0.00004   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.81629  28.99000   0.51212   7.48225   8.00833   0.77455   0.00697   0.00569   0.01326   0.01100   0.00100   0.00044   0.00003   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.84578  28.99000   0.51945   7.56060   7.87464   0.76731   0.00705   0.00579   0.01326   0.01100   0.00100   0.00038   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.87527  28.99000   0.52684   7.63894   7.74096   0.76581   0.00717   0.00593   0.01326   0.01100   0.00100   0.00038   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.90477  28.99000   0.53428   7.71729   7.60727   0.76235   0.00728   0.00606   0.01326   0.01100   0.00100   0.00039   0.00002   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.93425  28.99000   0.54178   7.79564   7.47358   0.76079   0.00742   0.00624   0.01326   0.01100   0.00100   0.00040   0.00002   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.96374  28.99000   0.54934   7.87399   7.33989   0.74936   0.00756   0.00641   0.01326   0.01100   0.00100   0.00037   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   2.99323  28.99000   0.55696   7.95234   7.20621   0.75313   0.00771   0.00659   0.01326   0.01100   0.00100   0.00036   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   3.02272  28.99000   0.56463   8.03068   7.07252   0.75529   0.00788   0.00680   0.01326   0.01100   0.00100   0.00034   0.00001   0.00024   0.00500   0.00359   0.00140
   1.00000  10.60200   3.05221  28.99000   0.57237   8.10903   6.93883   0.76197   0.00807   0.00701   0.01326   0.01100   0.00100   0.00033   0.00001   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.08170  28.99000   0.58017   8.18738   6.80514   0.74778   0.00825   0.00722   0.01326   0.01100   0.00100   0.00031   0.00001   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.11119  28.99000   0.58802   8.26573   6.67146   0.74356   0.00841   0.00742   0.01326   0.01100   0.00100   0.00031   0.00001   0.00026   0.00500   0.00359   0.00140
   1.00000  10.60200   3.14069  28.99000   0.59594   8.34408   6.53777   0.74919   0.00865   0.00769   0.01325   0.01100   0.00100   0.00023   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.17018  28.99000   0.60393   8.42243   6.40408   0.74017   0.00889   0.00795   0.01325   0.01100   0.00100   0.00021   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.19967  28.99000   0.61197   8.50077   6.27039   0.74264   0.00914   0.00825   0.01325   0.01100   0.00100   0.00016   0.00001   0.00028   0.00500   0.00359   0.00140
   1.00000  10.60200   3.22916  28.99000   0.62008   8.57912   6.13671   0.74768   0.00944   0.00856   0.01325   0.01100   0.00100   0.00015   0.00001   0.00029   0.00500   0.00359   0.00140
   1.00000  10.60200   3.25864  28.99000   0.62826   8.65747   6.00302   0.73220   0.00974   0.00889   0.01325   0.01100   0.00100   0.00010   0.00001   0.00030   0.00500   0.00359   0.00140
   1.00000  10.60200   3.28813  28.99000   0.63650   8.73582   5.86933   0.73420   0.01001   0.00920   0.01325   0.01100   0.00100   0.00008   0.00001   0.00031   0.00500   0.00359   0.00140
   1.00000  10.60200   3.31762  28.99000   0.64481   8.81417   5.73564   0.75353   0.01042   0.00964   0.01325   0.01100   0.00100   0.00008   0.00001   0.00032   0.00500   0.00359   0.00140
   1.00000  10.60200   3.34711  28.99000   0.65318   8.89251   5.60196   0.72975   0.01084   0.01010   0.01325   0.01100   0.00100   0.00008   0.00001   0.00033   0.00500   0.00359   0.00140
   1.00000  10.60200   3.37660  28.99000   0.66163   8.97086   5.46827   0.73527   0.01131   0.01059   0.01325   0.01100   0.00100   0.00002   0.00000   0.00034   0.00500   0.00359   0.00140
   1.00000  10.60200   3.40609  28.99000   0.67014   9.04921   5.33458   0.71461   0.01175   0.01106   0.01325   0.01100   0.00100   0.00003   0.00000   0.00035   0.00500   0.00359   0.00140
   1.00000  10.60200   3.43558  28.99000   0.67873   9.12756   5.20089   0.71717   0.01219   0.01153   0.01325   0.01100   0.00100   0.00005   0.00000   0.00037   0.00500   0.00359   0.00140
   1.00000  10.60200   3.46507  28.99000   0.68738   9.20591   5.06721   0.73189   0.01281   0.01217   0.01326   0.01100   0.00100   0.00010   0.00000   0.00038   0.00500   0.00359   0.00140
   1.00000  10.60200   3.49456  28.99000   0.69611   9.28425   4.93352   0.71960   0.01346   0.01286   0.01326   0.01100   0.00100   0.00017   0.00000   0.00039   0.00500   0.00359   0.00140
   1.00000  10.60200   3.52405  28.99000   0.70491   9.36260   4.79983   0.73758   0.01407   0.01350   0.01326   0.01100   0.00100   0.00023   0.00000   0.00041   0.00500   0.00359   0.00140
   1.00000  10.60200   3.55354  28.99000   0.71378   9.44095   4.66614   0.72739   0.01481   0.01425   0.01326   0.01100   0.00100   0.00031   0.00000   0.00043   0.00500   0.00359   0.00140
   1.00000  10.60200   3.58303  28.99000   0.72272   9.51930   4.53246   0.73866   0.01585   0.01533   0.01326   0.01100   0.00100   0.00038   0.00000   0.00045   0.00500   0.00359   0.00140
   1.00000  10.60200   3.29149  28.99000   0.63744   8.74472   5.85414   0.73466   0.00772   0.00637   0.01311   0.01100   0.00100   0.00017   0.00001   0.00031   0.00500   0.00325   0.00140
   1.00000  10.60200   3.32786  28.99000   0.64770   8.84135   5.68927   0.73831   0.00794   0.00663   0.01311   0.01100   0.00100   0.00015   0.00001   0.00032   0.00500   0.00325   0.00140
   1.00000  10.60200   3.36423  28.99000   0.65807   8.93797   5.52439   0.72469   0.00814   0.00687   0.01311   0.01100   0.00100   0.00011   0.00000   0.00034   0.00500   0.00325   0.00140
   1.00000  10.60200   3.40060  28.99000   0.66855   9.03460   5.35951   0.74473   0.00837   0.00714   0.01311   0.01100   0.00100   0.00005   0.00000   0.00035   0.00500   0.00325   0.00140
   1.00000  10.60200   3.43696  28.99000   0.67913   9.13122   5.19464   0.72642   0.00862   0.00744   0.01311   0.01100   0.00100   0.00002   0.00000   0.00037   0.00500   0.00325   0.00140
   1.00000  10.60200   3.47334  28.99000   0.68982   9.22785   5.02976   0.72469   0.00887   0.00773   0.01311   0.01100   0.00100   0.00003   0.00000   0.00038   0.00500   0.00325   0.00140
   1.00000  10.60200   3.50971  28.99000   0.70061   9.32448   4.86488   0.73382   0.00921   0.00812   0.01311   0.01100   0.00100   0.00008   0.00000   0.00040   0.00500   0.00325   0.00140
   1.00000  10.60200   3.54608  28.99000   0.71152   9.42111   4.70001   0.72382   0.00956   0.00851   0.01311   0.01100   0.00100   0.00017   0.00000   0.00042   0.00500   0.00325   0.00140
   1.00000  10.60200   3.58245  28.99000   0.72254   9.51773   4.53513   0.72192   0.00991   0.00892   0.01311   0.01100   0.00100   0.00021   0.00000   0.00045   0.00500   0.00325   0.00140
   1.00000  10.60200   3.61882  28.99000   0.73368   9.61436   4.37025   0.72547   0.01044   0.00949   0.01312   0.01100   0.00100   0.00035   0.00000   0.00047   0.00500   0.00325   0.00140
   1.00000  10.60200   3.65519  28.99000   0.74494   9.71099   4.20538   0.72459   0.01099   0.01010   0.01312   0.01100   0.00100   0.00046   0.00000   0.00050   0.00500   0.00325   0.00140
   1.00000  10.60200   3.69156  28.99000   0.75631   9.80761   4.04050   0.74123   0.01155   0.01070   0.01312   0.01100   0.00100   0.00044   0.00000   0.00053   0.00500   0.00325   0.00140
   1.00000  10.60200   3.72793  28.99000   0.76780   9.90424   3.87562   0.72692   0.01221   0.01142   0.01312   0.01100   0.00100   0.00046   0.00000   0.00057   0.00500   0.00325   0.00140
   1.00000  10.60200   3.76429  28.99000   0.77941  10.00086   3.71075   0.75004   0.01295   0.01221   0.01314   0.01100   0.00100   0.00079   0.00000   0.00061   0.00500   0.00325   0.00140
   1.00000  10.60200   3.80066  28.99000   0.79115  10.09749   3.54587   0.75453   0.01388   0.01318   0.01316   0.01100   0.00100   0.00108   0.00000   0.00066   0.00500   0.00325   0.00140
   1.00000  10.60200   3.83703  28.99000   0.80302  10.19412   3.38099   0.77159   0.01465   0.01400   0.01318   0.01100   0.00100   0.00123   0.00000   0.00071   0.00500   0.00325   0.00140
   1.00000  10.60200   3.87341  28.99000   0.81501  10.29075   3.21612   0.79367   0.01569   0.01509   0.01321   0.01100   0.00100   0.00149   0.00000   0.00077   0.00501   0.00325   0.00140
   1.00000  10.60200   3.90978  28.99000   0.82713  10.38737   3.05124   0.74083   0.01696   0.01640   0.01328   0.01100   0.00100   0.00196   0.00000   0.00085   0.00501   0.00325   0.00140
   1.00000  10.60200   3.94615  28.99000   0.83939  10.48400   2.88636   0.64868   0.01842   0.01791   0.01334   0.01100   0.00100   0.00231   0.00000   0.00093   0.00501   0.00325   0.00140
   1.00000  10.60200   3.98252  28.99000   0.85178  10.58063   2.72149   0.76934   0.02000   0.01952   0.01340   0.01100   0.00100   0.00260   0.00000   0.00104   0.00501   0.00325   0.00140
   1.00000  10.60200   4.01889  28.99000   0.86431  10.67725   2.55661   0.87657   0.02195   0.02151   0.01353   0.01100   0.00100   0.00314   0.00000   0.00118   0.00502   0.00325   0.00140
   1.00000  10.60200   4.05525  28.99000   0.87698  10.77388   2.39173   0.85629   0.02447   0.02407   0.01385   0.01100   0.00100   0.00426   0.00000   0.00135   0.00503   0.00325   0.00140
   1.00000  10.60200   4.09163  28.99000   0.88979  10.87051   2.22686   0.65651   0.02650   0.02615   0.01459   0.01100   0.00100   0.00618   0.00000   0.00157   0.00505   0.00325   0.00140
   1.00000  10.60200   4.12800  28.99000   0.90274  10.96713   2.06198   0.89692   0.03026   0.02993   0.01584   0.01100   0.00100   0.00863   0.00000   0.00188   0.00511   0.00325   0.00140
   1.00000  10.60200   4.16436  28.99000   0.91583  11.06376   1.89711   1.06164   0.03507   0.03479   0.01698   0.01100   0.00100   0.01044   0.00000   0.00233   0.00521   0.00325   0.00140
   1.00000  10.60200   1.50320  32.97500   0.30072   5.13463  12.82001   0.82379   0.01140   0.01056   0.01529   0.01100   0.00100   0.00152   0.00448   0.00011   0.00543   0.00538   0.00140
   1.00000  10.60200   1.51982  32.97500   0.30460   5.19137  12.73211   0.83301   0.01152   0.01070   0.01519   0.01100   0.00100   0.00145   0.00416   0.00011   0.00540   0.00538   0.00140
   1.00000  10.60200   1.53642  32.97500   0.30850   5.24811  12.64420   0.82431   0.01168   0.01087   0.01509   0.01100   0.00100   0.00137   0.00387   0.00011   0.00538   0.00538   0.00140
   1.00000  10.60200   1.55303  32.97500   0.31240   5.30484  12.55630   0.81682   0.01180   0.01100   0.01501   0.01100   0.00100   0.00132   0.00359   0.00011   0.00535   0.00538   0.00140
   1.00000  10.60200   1.56965  32.97500   0.31633   5.36158  12.46839   0.81715   0.01198   0.01120   0.01493   0.01100   0.00100   0.00124   0.00333   0.00012   0.00533   0.00538   0.00140
   1.00000  10.60200   1.58625  32.97500   0.32026   5.41832  12.38049   0.84432   0.01220   0.01143   0.01487   0.01100   0.00100   0.00119   0.00309   0.00012   0.00530   0.00538   0.00140
   1.00000  10.60200   1.60287  32.97500   0.32421   5.47505  12.29258   0.83851   0.01232   0.01157   0.01481   0.01100   0.00100   0.00115   0.00286   0.00012   0.00528   0.00538   0.00140
   1.00000  10.60200   1.61948  32.97500   0.32818   5.53179  12.20467   0.84289   0.01260   0.01185   0.01476   0.01100   0.00100   0.00107   0.00265   0.00012   0.00526   0.00538   0.00140
   1.00000  10.60200   1.63609  32.97500   0.33216   5.58853  12.11677   0.81671   0.01276   0.01202   0.01472   0.01100   0.00100   0.00104   0.00246   0.00012   0.00525   0.00538   0.00140
   1.00000  10.60200   1.65270  32.97500   0.33615   5.64526  12.02886   0.83055   0.01308   0.01236   0.01468   0.01100   0.00100   0.00099   0.00228   0.00012   0.00523   0.00538   0.00140
   1.00000  10.60200   1.66930  32.97500   0.34016   5.70200  11.94096   0.81234   0.01328   0.01258   0.01465   0.01100   0.00100   0.00097   0.00211   0.00012   0.00521   0.00538   0.00140
   1.00000  10.60200   1.68592  32.97500   0.34419   5.75873  11.85305   0.82368   0.01335   0.01267   0.01462   0.01100   0.00100   0.00095   0.00195   0.00012   0.00520   0.00538   0.00140
   1.00000  10.60200   1.70253  32.97500   0.34823   5.81547  11.76515   0.83038   0.01368   0.01301   0.01460   0.01100   0.00100   0.00093   0.00181   0.00012   0.00518   0.00538   0.00140
   1.00000  10.60200   1.71913  32.97500   0.35228   5.87221  11.67724   0.82954   0.01401   0.01336   0.01457   0.01100   0.00100   0.00089   0.00167   0.00013   0.00517   0.00538   0.00140
   1.00000  10.60200   1.73574  32.97500   0.35635   5.92894  11.58933   0.81467   0.01421   0.01357   0.01455   0.01100   0.00100   0.00088   0.00155   0.00013   0.00516   0.00538   0.00140
   1.00000  10.60200   1.75236  32.97500   0.36044   5.98568  11.50143   0.83567   0.01451   0.01388   0.01454   0.01100   0.00100   0.00083   0.00143   0.00013   0.00515   0.00538   0.00140
   1.00000  10.60200   1.76897  32.97500   0.36454   6.04242  11.41352   0.82407   0.01468   0.01406   0.01452   0.01100   0.00100   0.00085   0.00133   0.00013   0.00514   0.00538   0.00140
   1.00000  10.60200   1.78558  32.97500   0.36865   6.09915  11.32562   0.81356   0.01508   0.01448   0.01451   0.01100   0.00100   0.00085   0.00123   0.00013   0.00513   0.00538   0.00140
   1.00000  10.60200   1.80219  32.97500   0.37278   6.15589  11.23771   0.80972   0.01536   0.01477   0.01450   0.01100   0.00100   0.00079   0.00113   0.00013   0.00512   0.00538   0.00140
   1.00000  10.60200   1.81880  32.97500   0.37693   6.21263  11.14981   0.82477   0.01559   0.01501   0.01449   0.01100   0.00100   0.00078   0.00105   0.00013   0.00511   0.00538   0.00140
   1.00000  10.60200   1.83540  32.97500   0.38110   6.26936  11.06190   0.81030   0.01590   0.01534   0.01448   0.01100   0.00100   0.00074   0.00097   0.00013   0.00511   0.00538   0.00140
   1.00000  10.60200   1.85202  32.97500   0.38527   6.32610  10.97399   0.80678   0.01633   0.01578   0.01447   0.01100   0.00100   0.00076   0.00090   0.00014   0.00510   0.00538   0.00140
   1.00000  10.60200   1.86863  32.97500   0.38947   6.38283  10.88609   0.81459   0.01684   0.01629   0.01446   0.01100   0.00100   0.00073   0.00083   0.00014   0.00509   0.00538   0.00140
   1.00000  10.60200   1.88523  32.97500   0.39368   6.43957  10.79818   0.79501   0.01698   0.01645   0.01446   0.01100   0.00100   0.00071   0.00077   0.00014   0.00509   0.00538   0.00140
   1.00000  10.60200   1.90185  32.97500   0.39791   6.49631  10.71028   0.80098   0.01732   0.01680   0.01445   0.01100   0.00100   0.00068   0.00071   0.00014   0.00508   0.00538   0.00140
   1.00000  10.60200   1.91846  32.97500   0.40215   6.55304  10.62237   0.80990   0.01773   0.01723   0.01444   0.01100   0.00100   0.00061   0.00066   0.00014   0.00507   0.00538   0.00140
   1.00000  10.60200   1.93506  32.97500   0.40641   6.60978  10.53447   0.80421   0.01835   0.01786   0.01444   0.01100   0.00100   0.00060   0.00061   0.00014   0.00507   0.00538   0.00140
