 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.6020   3.6500  18.6000   0.3099   4.0424  0.42869E+02  0.42868E+02  0.43561E-03  0.44912E+02  0.41003E-03  0.36787E+00  0.44544E+02  0.10000E+01
   10.6020   3.6600  18.6000   0.3112   4.0535  0.42692E+02  0.42692E+02  0.40779E-03  0.44675E+02  0.39006E-03  0.36158E+00  0.44313E+02  0.10000E+01
   10.6020   3.6700  18.6000   0.3125   4.0646  0.42515E+02  0.42515E+02  0.38018E-03  0.44438E+02  0.37130E-03  0.35543E+00  0.44082E+02  0.10000E+01
   10.6020   3.6800  18.6000   0.3138   4.0757  0.42338E+02  0.42338E+02  0.35279E-03  0.44201E+02  0.35367E-03  0.34940E+00  0.43851E+02  0.10000E+01
   10.6020   3.6900  18.6000   0.3151   4.0867  0.42161E+02  0.42161E+02  0.32563E-03  0.43966E+02  0.33711E-03  0.34382E+00  0.43621E+02  0.10000E+01
   10.6020   3.7000  18.6000   0.3164   4.0978  0.41984E+02  0.41984E+02  0.29869E-03  0.43729E+02  0.32157E-03  0.33791E+00  0.43390E+02  0.10000E+01
   10.6020   3.7100  18.6000   0.3177   4.1089  0.41807E+02  0.41806E+02  0.27200E-03  0.43494E+02  0.30698E-03  0.33205E+00  0.43162E+02  0.10000E+01
   10.6020   3.7200  18.6000   0.3190   4.1200  0.41629E+02  0.41629E+02  0.24555E-03  0.43260E+02  0.29329E-03  0.32651E+00  0.42933E+02  0.10000E+01
   10.6020   3.7300  18.6000   0.3203   4.1310  0.41451E+02  0.41451E+02  0.21934E-03  0.43024E+02  0.28044E-03  0.32097E+00  0.42703E+02  0.10000E+01
   10.6020   3.7400  18.6000   0.3217   4.1421  0.41273E+02  0.41273E+02  0.19339E-03  0.42791E+02  0.26840E-03  0.31553E+00  0.42476E+02  0.10000E+01
   10.6020   3.7500  18.6000   0.3230   4.1532  0.41095E+02  0.41095E+02  0.16771E-03  0.42563E+02  0.25710E-03  0.31016E+00  0.42252E+02  0.10000E+01
   10.6020   3.7600  18.6000   0.3243   4.1643  0.40917E+02  0.40917E+02  0.14228E-03  0.42324E+02  0.24651E-03  0.30491E+00  0.42019E+02  0.10000E+01
   10.6020   3.7700  18.6000   0.3257   4.1753  0.40739E+02  0.40739E+02  0.11714E-03  0.42089E+02  0.23655E-03  0.29973E+00  0.41790E+02  0.10000E+01
   10.6020   3.7800  18.6000   0.3270   4.1864  0.40560E+02  0.40560E+02  0.92271E-04  0.41859E+02  0.22727E-03  0.29466E+00  0.41564E+02  0.10000E+01
   10.6020   3.7900  18.6000   0.3284   4.1975  0.40381E+02  0.40381E+02  0.67692E-04  0.41627E+02  0.21854E-03  0.28967E+00  0.41337E+02  0.10000E+01
   10.6020   3.8000  18.6000   0.3297   4.2086  0.40202E+02  0.40202E+02  0.43407E-04  0.41395E+02  0.21037E-03  0.28478E+00  0.41110E+02  0.10000E+01
   10.6020   3.8100  18.6000   0.3311   4.2196  0.40023E+02  0.40023E+02  0.19423E-04  0.41164E+02  0.20270E-03  0.27999E+00  0.40884E+02  0.10000E+01
   10.6020   3.8200  18.6000   0.3324   4.2307  0.39844E+02  0.39844E+02 -0.25874E-05  0.40936E+02  0.19551E-03  0.27528E+00  0.40661E+02  0.10000E+01
   10.6020   3.8300  18.6000   0.3338   4.2418  0.39665E+02  0.39665E+02 -0.16833E-04  0.40711E+02  0.18877E-03  0.27068E+00  0.40440E+02  0.10000E+01
   10.6020   3.8400  18.6000   0.3352   4.2529  0.39485E+02  0.39485E+02 -0.30942E-04  0.40477E+02  0.18246E-03  0.26613E+00  0.40211E+02  0.10000E+01
   10.6020   3.8500  18.6000   0.3365   4.2639  0.39305E+02  0.39305E+02 -0.44908E-04  0.40249E+02  0.17653E-03  0.26168E+00  0.39988E+02  0.10000E+01
   10.6020   3.8600  18.6000   0.3379   4.2750  0.39125E+02  0.39125E+02 -0.58725E-04  0.40021E+02  0.17097E-03  0.25730E+00  0.39764E+02  0.10000E+01
   10.6020   3.8700  18.6000   0.3393   4.2861  0.38945E+02  0.38945E+02 -0.72386E-04  0.39796E+02  0.16574E-03  0.25300E+00  0.39543E+02  0.10000E+01
   10.6020   3.8800  18.6000   0.3407   4.2972  0.38765E+02  0.38765E+02 -0.85885E-04  0.39566E+02  0.16084E-03  0.24878E+00  0.39317E+02  0.10000E+01
   10.6020   3.8900  18.6000   0.3420   4.3082  0.38585E+02  0.38585E+02 -0.99217E-04  0.39339E+02  0.15623E-03  0.24462E+00  0.39094E+02  0.10000E+01
   10.6020   3.9000  18.6000   0.3434   4.3193  0.38404E+02  0.38404E+02 -0.11237E-03  0.39112E+02  0.15189E-03  0.24054E+00  0.38871E+02  0.10000E+01
   10.6020   3.9100  18.6000   0.3448   4.3304  0.38223E+02  0.38223E+02 -0.12535E-03  0.38883E+02  0.14781E-03  0.23658E+00  0.38646E+02  0.10000E+01
   10.6020   3.9200  18.6000   0.3462   4.3415  0.38042E+02  0.38042E+02 -0.13814E-03  0.38654E+02  0.14396E-03  0.23267E+00  0.38422E+02  0.10000E+01
   10.6020   3.9300  18.6000   0.3476   4.3525  0.37861E+02  0.37861E+02 -0.15073E-03  0.38429E+02  0.14033E-03  0.22883E+00  0.38200E+02  0.10000E+01
   10.6020   3.9400  18.6000   0.3490   4.3636  0.37680E+02  0.37680E+02 -0.16312E-03  0.38202E+02  0.13690E-03  0.22520E+00  0.37976E+02  0.10000E+01
   10.6020   3.9500  18.6000   0.3505   4.3747  0.37498E+02  0.37499E+02 -0.17529E-03  0.37978E+02  0.13366E-03  0.22146E+00  0.37757E+02  0.10000E+01
   10.6020   3.9600  18.6000   0.3519   4.3858  0.37317E+02  0.37317E+02 -0.18726E-03  0.37754E+02  0.13060E-03  0.21782E+00  0.37536E+02  0.10000E+01
   10.6020   3.9700  18.6000   0.3533   4.3969  0.37135E+02  0.37135E+02 -0.19900E-03  0.37529E+02  0.12769E-03  0.21423E+00  0.37315E+02  0.10000E+01
   10.6020   3.9800  18.6000   0.3547   4.4079  0.36953E+02  0.36953E+02 -0.21050E-03  0.37305E+02  0.12493E-03  0.21007E+00  0.37095E+02  0.10000E+01
   10.6020   3.9900  18.6000   0.3561   4.4190  0.36771E+02  0.36771E+02 -0.22177E-03  0.37081E+02  0.12230E-03  0.20703E+00  0.36874E+02  0.10000E+01
   10.6020   4.0000  18.6000   0.3576   4.4301  0.36589E+02  0.36589E+02 -0.23279E-03  0.36857E+02  0.11980E-03  0.20360E+00  0.36653E+02  0.10000E+01
   10.6020   4.0100  18.6000   0.3590   4.4412  0.36406E+02  0.36407E+02 -0.24355E-03  0.36636E+02  0.11741E-03  0.20027E+00  0.36435E+02  0.10000E+01
   10.6020   4.0200  18.6000   0.3605   4.4522  0.36224E+02  0.36224E+02 -0.25405E-03  0.36424E+02  0.11513E-03  0.19697E+00  0.36227E+02  0.10000E+01
   10.6020   4.0300  18.6000   0.3619   4.4633  0.36041E+02  0.36041E+02 -0.26428E-03  0.36193E+02  0.11294E-03  0.19378E+00  0.35999E+02  0.10000E+01
   10.6020   4.0400  18.6000   0.3634   4.4744  0.35858E+02  0.35859E+02 -0.27422E-03  0.35972E+02  0.11084E-03  0.19063E+00  0.35782E+02  0.10000E+01
   10.6020   4.0500  18.6000   0.3648   4.4855  0.35675E+02  0.35675E+02 -0.28388E-03  0.35742E+02  0.10881E-03  0.18753E+00  0.35555E+02  0.10000E+01
   10.6020   4.0600  18.6000   0.3663   4.4965  0.35492E+02  0.35492E+02 -0.29323E-03  0.35519E+02  0.10686E-03  0.18449E+00  0.35335E+02  0.10000E+01
   10.6020   4.0700  18.6000   0.3677   4.5076  0.35309E+02  0.35309E+02 -0.30229E-03  0.35300E+02  0.10497E-03  0.18152E+00  0.35119E+02  0.10000E+01
   10.6020   4.0800  18.6000   0.3692   4.5187  0.35125E+02  0.35126E+02 -0.31102E-03  0.35080E+02  0.10314E-03  0.17858E+00  0.34901E+02  0.10000E+01
   10.6020   4.0900  18.6000   0.3707   4.5298  0.34942E+02  0.34942E+02 -0.31943E-03  0.34854E+02  0.10137E-03  0.17570E+00  0.34679E+02  0.10000E+01
   10.6020   4.1000  18.6000   0.3722   4.5408  0.34758E+02  0.34758E+02 -0.32750E-03  0.34647E+02  0.99646E-04  0.17287E+00  0.34474E+02  0.10000E+01
   10.6020   4.1100  18.6000   0.3736   4.5519  0.34574E+02  0.34574E+02 -0.33523E-03  0.34429E+02  0.97965E-04  0.17009E+00  0.34259E+02  0.10000E+01
   10.6020   4.1200  18.6000   0.3751   4.5630  0.34390E+02  0.34390E+02 -0.34261E-03  0.34209E+02  0.96324E-04  0.16735E+00  0.34042E+02  0.10000E+01
   10.6020   4.1300  18.6000   0.3766   4.5741  0.34206E+02  0.34206E+02 -0.34961E-03  0.33990E+02  0.94717E-04  0.16469E+00  0.33825E+02  0.10000E+01
   10.6020   4.1400  18.6000   0.3781   4.5851  0.34022E+02  0.34022E+02 -0.35625E-03  0.33771E+02  0.93152E-04  0.16207E+00  0.33609E+02  0.10000E+01
   10.6020   4.1500  18.6000   0.3796   4.5962  0.33837E+02  0.33838E+02 -0.36250E-03  0.33552E+02  0.91600E-04  0.15953E+00  0.33392E+02  0.10000E+01
   10.6020   4.1600  18.6000   0.3811   4.6073  0.33653E+02  0.33653E+02 -0.36835E-03  0.33324E+02  0.90079E-04  0.15695E+00  0.33167E+02  0.10000E+01
   10.6020   4.1700  18.6000   0.3826   4.6184  0.33468E+02  0.33469E+02 -0.37380E-03  0.33110E+02  0.88583E-04  0.15441E+00  0.32956E+02  0.10000E+01
   10.6020   4.1800  18.6000   0.3841   4.6294  0.33283E+02  0.33284E+02 -0.37883E-03  0.32891E+02  0.87109E-04  0.15191E+00  0.32739E+02  0.10000E+01
   10.6020   4.1900  18.6000   0.3857   4.6405  0.33099E+02  0.33099E+02 -0.38343E-03  0.32673E+02  0.85651E-04  0.14961E+00  0.32524E+02  0.10000E+01
   10.6020   4.2000  18.6000   0.3872   4.6516  0.32914E+02  0.32914E+02 -0.38759E-03  0.32453E+02  0.84210E-04  0.14724E+00  0.32306E+02  0.10000E+01
   10.6020   4.2100  18.6000   0.3887   4.6627  0.32729E+02  0.32729E+02 -0.39130E-03  0.32238E+02  0.82785E-04  0.14493E+00  0.32093E+02  0.10000E+01
   10.6020   4.2200  18.6000   0.3903   4.6737  0.32544E+02  0.32544E+02 -0.39455E-03  0.32023E+02  0.81373E-04  0.14266E+00  0.31880E+02  0.10000E+01
   10.6020   4.2300  18.6000   0.3918   4.6848  0.32358E+02  0.32359E+02 -0.39732E-03  0.31806E+02  0.79974E-04  0.14043E+00  0.31665E+02  0.10000E+01
   10.6020   4.2400  18.6000   0.3933   4.6959  0.32173E+02  0.32173E+02 -0.39960E-03  0.31591E+02  0.78585E-04  0.13823E+00  0.31453E+02  0.10000E+01
   10.6020   4.2500  18.6000   0.3949   4.7070  0.31987E+02  0.31988E+02 -0.40139E-03  0.31377E+02  0.77206E-04  0.13607E+00  0.31241E+02  0.10000E+01
   10.6020   4.2600  18.6000   0.3964   4.7180  0.31802E+02  0.31802E+02 -0.40266E-03  0.31163E+02  0.75836E-04  0.13393E+00  0.31029E+02  0.10000E+01
   10.6020   4.2700  18.6000   0.3980   4.7291  0.31616E+02  0.31617E+02 -0.40341E-03  0.30947E+02  0.74475E-04  0.13185E+00  0.30815E+02  0.10000E+01
   10.6020   4.2800  18.6000   0.3996   4.7402  0.31431E+02  0.31431E+02 -0.40361E-03  0.30733E+02  0.73124E-04  0.12987E+00  0.30603E+02  0.10000E+01
   10.6020   4.2900  18.6000   0.4011   4.7513  0.31245E+02  0.31245E+02 -0.40327E-03  0.30521E+02  0.71777E-04  0.12786E+00  0.30393E+02  0.10000E+01
   10.6020   4.3000  18.6000   0.4027   4.7623  0.31059E+02  0.31060E+02 -0.40236E-03  0.30308E+02  0.70439E-04  0.12587E+00  0.30182E+02  0.10000E+01
   10.6020   4.3100  18.6000   0.4043   4.7734  0.30873E+02  0.30874E+02 -0.40088E-03  0.30094E+02  0.69108E-04  0.12392E+00  0.29970E+02  0.10000E+01
   10.6020   4.3200  18.6000   0.4059   4.7845  0.30687E+02  0.30688E+02 -0.39880E-03  0.29881E+02  0.67785E-04  0.12200E+00  0.29759E+02  0.10000E+01
   10.6020   4.3300  18.6000   0.4074   4.7956  0.30501E+02  0.30502E+02 -0.39611E-03  0.29670E+02  0.66468E-04  0.12010E+00  0.29550E+02  0.10000E+01
   10.6020   4.3400  18.6000   0.4090   4.8066  0.30315E+02  0.30316E+02 -0.39280E-03  0.29460E+02  0.65158E-04  0.11829E+00  0.29341E+02  0.10000E+01
   10.6020   4.3500  18.6000   0.4106   4.8177  0.30129E+02  0.30130E+02 -0.38885E-03  0.29249E+02  0.63855E-04  0.11650E+00  0.29132E+02  0.10000E+01
   10.6020   4.3600  18.6000   0.4122   4.8288  0.29943E+02  0.29943E+02 -0.38426E-03  0.29036E+02  0.62560E-04  0.11475E+00  0.28921E+02  0.10000E+01
   10.6020   4.3700  18.6000   0.4138   4.8399  0.29757E+02  0.29757E+02 -0.37899E-03  0.28826E+02  0.61271E-04  0.11301E+00  0.28713E+02  0.10000E+01
   10.6020   4.3800  18.6000   0.4155   4.8509  0.29571E+02  0.29571E+02 -0.37305E-03  0.28615E+02  0.59990E-04  0.11131E+00  0.28504E+02  0.10000E+01
   10.6020   4.3900  18.6000   0.4171   4.8620  0.29384E+02  0.29385E+02 -0.36640E-03  0.28407E+02  0.58717E-04  0.10965E+00  0.28297E+02  0.10000E+01
   10.6020   4.4000  18.6000   0.4187   4.8731  0.29198E+02  0.29198E+02 -0.35904E-03  0.28195E+02  0.57453E-04  0.10796E+00  0.28087E+02  0.10000E+01
   10.6020   4.4100  18.6000   0.4203   4.8842  0.29012E+02  0.29012E+02 -0.35095E-03  0.27987E+02  0.56196E-04  0.10639E+00  0.27881E+02  0.10000E+01
   10.6020   4.4200  18.6000   0.4220   4.8952  0.28826E+02  0.28826E+02 -0.34211E-03  0.27780E+02  0.54949E-04  0.10483E+00  0.27675E+02  0.10000E+01
   10.6020   4.4300  18.6000   0.4236   4.9063  0.28639E+02  0.28640E+02 -0.33251E-03  0.27570E+02  0.53708E-04  0.10326E+00  0.27467E+02  0.10000E+01
   10.6020   4.4400  18.6000   0.4253   4.9174  0.28453E+02  0.28453E+02 -0.32212E-03  0.27363E+02  0.52483E-04  0.10172E+00  0.27261E+02  0.10000E+01
   10.6020   4.4500  18.6000   0.4269   4.9285  0.28267E+02  0.28267E+02 -0.31094E-03  0.27154E+02  0.51265E-04  0.10020E+00  0.27053E+02  0.10000E+01
   10.6020   4.4600  18.6000   0.4286   4.9395  0.28080E+02  0.28080E+02 -0.29894E-03  0.26945E+02  0.50057E-04  0.98738E-01  0.26846E+02  0.10000E+01
   10.6020   4.4700  18.6000   0.4302   4.9506  0.27894E+02  0.27894E+02 -0.28610E-03  0.26739E+02  0.48860E-04  0.97293E-01  0.26642E+02  0.10000E+01
   10.6020   4.4800  18.6000   0.4319   4.9617  0.27708E+02  0.27708E+02 -0.27240E-03  0.26536E+02  0.47675E-04  0.95882E-01  0.26440E+02  0.10000E+01
   10.6020   4.4900  18.6000   0.4336   4.9728  0.27521E+02  0.27521E+02 -0.25784E-03  0.26332E+02  0.46502E-04  0.94496E-01  0.26237E+02  0.10000E+01
   10.6020   4.5000  18.6000   0.4352   4.9838  0.27335E+02  0.27335E+02 -0.24238E-03  0.26123E+02  0.45340E-04  0.93131E-01  0.26030E+02  0.10000E+01
   10.6020   4.5100  18.6000   0.4369   4.9949  0.27149E+02  0.27149E+02 -0.22600E-03  0.25921E+02  0.44191E-04  0.91791E-01  0.25829E+02  0.10000E+01
   10.6020   4.5200  18.6000   0.4386   5.0060  0.26962E+02  0.26963E+02 -0.20870E-03  0.25715E+02  0.43056E-04  0.90472E-01  0.25625E+02  0.10000E+01
   10.6020   4.5300  18.6000   0.4403   5.0171  0.26776E+02  0.26776E+02 -0.19044E-03  0.25512E+02  0.41933E-04  0.89172E-01  0.25423E+02  0.10000E+01
   10.6020   4.5400  18.6000   0.4420   5.0281  0.26590E+02  0.26590E+02 -0.17121E-03  0.25309E+02  0.40825E-04  0.87886E-01  0.25221E+02  0.10000E+01
   10.6020   4.5500  18.6000   0.4437   5.0392  0.26404E+02  0.26404E+02 -0.15099E-03  0.25107E+02  0.39731E-04  0.86622E-01  0.25021E+02  0.10000E+01
   10.6020   4.5600  18.6000   0.4454   5.0503  0.26218E+02  0.26218E+02 -0.12975E-03  0.24905E+02  0.38652E-04  0.85420E-01  0.24820E+02  0.10000E+01
   10.6020   4.5700  18.6000   0.4471   5.0614  0.26032E+02  0.26032E+02 -0.10747E-03  0.24703E+02  0.37587E-04  0.84210E-01  0.24619E+02  0.10000E+01
   10.6020   4.5800  18.6000   0.4489   5.0724  0.25846E+02  0.25846E+02 -0.84130E-04  0.24502E+02  0.36538E-04  0.83033E-01  0.24419E+02  0.10000E+01
   10.6020   4.5900  18.6000   0.4506   5.0835  0.25660E+02  0.25660E+02 -0.59708E-04  0.24298E+02  0.35504E-04  0.81871E-01  0.24216E+02  0.10000E+01
   10.6020   4.6000  18.6000   0.4523   5.0946  0.25474E+02  0.25474E+02 -0.34183E-04  0.24097E+02  0.34484E-04  0.80743E-01  0.24016E+02  0.10000E+01
   10.6020   4.6100  18.6000   0.4541   5.1057  0.25289E+02  0.25289E+02 -0.75284E-05  0.23897E+02  0.33484E-04  0.79687E-01  0.23818E+02  0.10000E+01
   10.6020   4.6200  18.6000   0.4558   5.1167  0.25103E+02  0.25103E+02  0.28882E-04  0.23698E+02  0.32498E-04  0.78603E-01  0.23619E+02  0.10000E+01
   10.6020   4.6300  18.6000   0.4576   5.1278  0.24917E+02  0.24917E+02  0.70059E-04  0.23498E+02  0.31529E-04  0.77543E-01  0.23421E+02  0.10000E+01
   10.6020   4.6400  18.6000   0.4593   5.1389  0.24732E+02  0.24732E+02  0.11282E-03  0.23299E+02  0.30577E-04  0.76496E-01  0.23222E+02  0.10000E+01
   10.6020   4.6500  18.6000   0.4611   5.1500  0.24547E+02  0.24546E+02  0.15719E-03  0.23102E+02  0.29641E-04  0.75466E-01  0.23026E+02  0.10000E+01
   10.6020   4.6600  18.6000   0.4629   5.1610  0.24361E+02  0.24361E+02  0.20320E-03  0.22905E+02  0.28723E-04  0.74513E-01  0.22831E+02  0.10000E+01
   10.6020   4.6700  18.6000   0.4646   5.1721  0.24176E+02  0.24176E+02  0.25088E-03  0.22706E+02  0.27822E-04  0.73548E-01  0.22632E+02  0.10000E+01
   10.6020   4.6800  18.6000   0.4664   5.1832  0.23991E+02  0.23991E+02  0.30027E-03  0.22508E+02  0.26938E-04  0.72606E-01  0.22436E+02  0.10000E+01
   10.6020   4.6900  18.6000   0.4682   5.1943  0.23806E+02  0.23806E+02  0.35138E-03  0.22311E+02  0.26072E-04  0.71681E-01  0.22240E+02  0.10000E+01
   10.6020   4.7000  18.6000   0.4700   5.2053  0.23621E+02  0.23621E+02  0.40426E-03  0.22116E+02  0.25223E-04  0.70771E-01  0.22045E+02  0.10000E+01
   10.6020   4.7100  18.6000   0.4718   5.2164  0.23437E+02  0.23436E+02  0.45894E-03  0.21920E+02  0.24392E-04  0.69896E-01  0.21850E+02  0.10000E+01
   10.6020   4.7200  18.6000   0.4736   5.2275  0.23252E+02  0.23252E+02  0.51544E-03  0.21724E+02  0.23579E-04  0.69026E-01  0.21655E+02  0.10000E+01
   10.6020   4.7300  18.6000   0.4754   5.2386  0.23068E+02  0.23067E+02  0.57381E-03  0.21530E+02  0.22786E-04  0.68171E-01  0.21462E+02  0.10000E+01
   10.6020   4.7400  18.6000   0.4772   5.2496  0.22883E+02  0.22883E+02  0.63407E-03  0.21336E+02  0.22005E-04  0.67331E-01  0.21269E+02  0.10000E+01
   10.6020   4.7500  18.6000   0.4790   5.2607  0.22699E+02  0.22699E+02  0.69627E-03  0.21142E+02  0.21245E-04  0.66506E-01  0.21076E+02  0.10000E+01
   10.6020   4.7600  18.6000   0.4809   5.2718  0.22515E+02  0.22515E+02  0.76042E-03  0.20957E+02  0.20503E-04  0.65697E-01  0.20892E+02  0.10000E+01
   10.6020   4.7700  18.6000   0.4827   5.2829  0.22332E+02  0.22331E+02  0.82658E-03  0.20764E+02  0.19778E-04  0.64921E-01  0.20699E+02  0.10000E+01
   10.6020   4.7800  18.6000   0.4846   5.2939  0.22148E+02  0.22147E+02  0.89477E-03  0.20576E+02  0.19071E-04  0.64161E-01  0.20512E+02  0.10000E+01
   10.6020   4.7900  18.6000   0.4864   5.3050  0.21965E+02  0.21964E+02  0.96503E-03  0.20374E+02  0.18381E-04  0.63416E-01  0.20311E+02  0.10000E+01
   10.6020   4.8000  18.6000   0.4883   5.3161  0.21781E+02  0.21780E+02  0.10374E-02  0.20183E+02  0.17709E-04  0.62685E-01  0.20121E+02  0.10000E+01
   10.6020   4.8100  18.6000   0.4901   5.3272  0.21598E+02  0.21597E+02  0.11119E-02  0.19991E+02  0.17054E-04  0.61978E-01  0.19929E+02  0.10000E+01
   10.6020   4.8200  18.6000   0.4920   5.3382  0.21415E+02  0.21414E+02  0.11886E-02  0.19801E+02  0.16416E-04  0.61254E-01  0.19739E+02  0.10000E+01
   10.6020   4.8300  18.6000   0.4939   5.3493  0.21233E+02  0.21231E+02  0.12676E-02  0.19612E+02  0.15795E-04  0.60537E-01  0.19551E+02  0.10000E+01
   10.6020   4.8400  18.6000   0.4957   5.3604  0.21050E+02  0.21049E+02  0.13488E-02  0.19424E+02  0.15191E-04  0.59908E-01  0.19364E+02  0.10000E+01
   10.6020   4.8500  18.6000   0.4976   5.3715  0.20868E+02  0.20866E+02  0.14323E-02  0.19236E+02  0.14603E-04  0.59250E-01  0.19177E+02  0.10000E+01
   10.6020   4.8600  18.6000   0.4995   5.3825  0.20686E+02  0.20684E+02  0.15181E-02  0.19048E+02  0.14033E-04  0.58604E-01  0.18989E+02  0.10000E+01
   10.6020   4.8700  18.6000   0.5014   5.3936  0.20504E+02  0.20502E+02  0.16063E-02  0.18861E+02  0.13478E-04  0.57984E-01  0.18803E+02  0.10000E+01
   10.6020   4.8800  18.6000   0.5033   5.4047  0.20322E+02  0.20320E+02  0.16970E-02  0.18674E+02  0.12940E-04  0.57354E-01  0.18617E+02  0.10000E+01
   10.6020   4.8900  18.6000   0.5053   5.4158  0.20141E+02  0.20139E+02  0.17901E-02  0.18488E+02  0.12418E-04  0.56759E-01  0.18432E+02  0.10000E+01
   10.6020   4.9000  18.6000   0.5072   5.4268  0.19960E+02  0.19958E+02  0.18858E-02  0.18302E+02  0.11911E-04  0.56173E-01  0.18246E+02  0.10000E+01
   10.6020   4.9100  18.6000   0.5091   5.4379  0.19779E+02  0.19777E+02  0.19840E-02  0.18117E+02  0.11419E-04  0.55602E-01  0.18061E+02  0.10000E+01
   10.6020   4.9200  18.6000   0.5110   5.4490  0.19598E+02  0.19596E+02  0.20848E-02  0.17932E+02  0.10943E-04  0.55047E-01  0.17877E+02  0.10000E+01
   10.6020   4.9300  18.6000   0.5130   5.4601  0.19418E+02  0.19415E+02  0.21883E-02  0.17748E+02  0.10482E-04  0.54500E-01  0.17693E+02  0.10000E+01
   10.6020   4.9400  18.6000   0.5149   5.4711  0.19237E+02  0.19235E+02  0.22945E-02  0.17565E+02  0.10036E-04  0.53963E-01  0.17511E+02  0.10000E+01
   10.6020   4.9500  18.6000   0.5169   5.4822  0.19058E+02  0.19055E+02  0.24034E-02  0.17384E+02  0.96044E-05  0.53502E-01  0.17330E+02  0.10000E+01
   10.6020   4.9600  18.6000   0.5188   5.4933  0.18878E+02  0.18876E+02  0.25151E-02  0.17202E+02  0.91868E-05  0.53004E-01  0.17149E+02  0.10000E+01
   10.6020   4.9700  18.6000   0.5208   5.5044  0.18699E+02  0.18696E+02  0.26297E-02  0.17021E+02  0.87839E-05  0.52524E-01  0.16968E+02  0.10000E+01
   10.6020   4.9800  18.6000   0.5228   5.5154  0.18520E+02  0.18517E+02  0.27471E-02  0.16840E+02  0.83941E-05  0.52068E-01  0.16788E+02  0.10000E+01
   10.6020   4.9900  18.6000   0.5248   5.5265  0.18341E+02  0.18338E+02  0.28675E-02  0.16659E+02  0.80178E-05  0.51598E-01  0.16608E+02  0.10000E+01
   10.6020   5.0000  18.6000   0.5268   5.5376  0.18163E+02  0.18160E+02  0.29909E-02  0.16480E+02  0.76546E-05  0.51136E-01  0.16429E+02  0.10000E+01
   10.6020   5.0100  18.6000   0.5288   5.5487  0.17985E+02  0.17981E+02  0.31174E-02  0.16301E+02  0.73034E-05  0.50684E-01  0.16250E+02  0.10000E+01
   10.6020   5.0200  18.6000   0.5308   5.5597  0.17807E+02  0.17804E+02  0.32469E-02  0.16124E+02  0.69659E-05  0.50211E-01  0.16074E+02  0.10000E+01
   10.6020   5.0300  18.6000   0.5328   5.5708  0.17629E+02  0.17626E+02  0.33797E-02  0.15946E+02  0.66403E-05  0.49794E-01  0.15896E+02  0.10000E+01
   10.6020   5.0400  18.6000   0.5348   5.5819  0.17452E+02  0.17449E+02  0.35156E-02  0.15769E+02  0.63268E-05  0.49401E-01  0.15719E+02  0.10000E+01
   10.6020   5.0500  18.6000   0.5368   5.5930  0.17276E+02  0.17272E+02  0.36548E-02  0.15593E+02  0.60250E-05  0.49020E-01  0.15544E+02  0.10000E+01
   10.6020   5.0600  18.6000   0.5389   5.6040  0.17099E+02  0.17096E+02  0.37973E-02  0.15420E+02  0.57347E-05  0.48650E-01  0.15371E+02  0.10000E+01
   10.6020   5.0700  18.6000   0.5409   5.6151  0.16923E+02  0.16919E+02  0.39432E-02  0.15242E+02  0.54554E-05  0.48294E-01  0.15194E+02  0.10000E+01
   10.6020   5.0800  18.6000   0.5429   5.6262  0.16748E+02  0.16744E+02  0.40925E-02  0.15068E+02  0.51870E-05  0.47947E-01  0.15021E+02  0.10000E+01
   10.6020   5.0900  18.6000   0.5450   5.6373  0.16573E+02  0.16568E+02  0.42454E-02  0.14896E+02  0.49293E-05  0.47611E-01  0.14848E+02  0.10000E+01
   10.6020   5.1000  18.6000   0.5471   5.6483  0.16398E+02  0.16393E+02  0.44018E-02  0.14723E+02  0.46819E-05  0.47286E-01  0.14676E+02  0.10000E+01
   10.6020   5.1100  18.6000   0.5491   5.6594  0.16223E+02  0.16219E+02  0.45618E-02  0.14552E+02  0.44445E-05  0.46973E-01  0.14505E+02  0.10000E+01
   10.6020   5.1200  18.6000   0.5512   5.6705  0.16049E+02  0.16045E+02  0.47255E-02  0.14380E+02  0.42168E-05  0.46670E-01  0.14334E+02  0.10000E+01
   10.6020   5.1300  18.6000   0.5533   5.6816  0.15876E+02  0.15871E+02  0.48930E-02  0.14210E+02  0.39985E-05  0.46378E-01  0.14164E+02  0.10000E+01
   10.6020   5.1400  18.6000   0.5554   5.6926  0.15703E+02  0.15698E+02  0.50643E-02  0.14041E+02  0.37895E-05  0.46096E-01  0.13995E+02  0.10000E+01
   10.6020   5.1500  18.6000   0.5575   5.7037  0.15530E+02  0.15525E+02  0.52394E-02  0.13872E+02  0.35894E-05  0.45826E-01  0.13826E+02  0.10000E+01
   10.6020   5.1600  18.6000   0.5596   5.7148  0.15358E+02  0.15352E+02  0.54185E-02  0.13704E+02  0.33979E-05  0.45568E-01  0.13658E+02  0.10000E+01
   10.6020   5.1700  18.6000   0.5617   5.7259  0.15186E+02  0.15180E+02  0.56016E-02  0.13536E+02  0.32147E-05  0.45310E-01  0.13491E+02  0.10000E+01
